,FECHA,WELL,FRECUENCIA,% THD-VOL IN VSD,% THD-AMP IN VSD,PF IN VSD,% THD-VOL OUT VSD,% THD-AMP OUT VSD,PF OUT VSD,VOL MTR A,VOL MTR B,VOL MTR C,VOL MTR A-Tierra,VOL MTR B-Tierra,VOL MTR C-Tierra,% THD-AMP MTR,PF MTR,MAX VOL IN VSD,MAX AMP IN VSD,MAX VOL OUT VSD,RED KVA,%RED KVA,RED KW,MAX AMP OUT VSD,% LOAD VSD,KVA VSD,KVA SUT,% LOAD SUT,AMP MOTOR,% LOAD MTR,% DESB MTR,VOL-A CON D,AMP-A CON D,VOL-B CON D,AMP-B CON D,VOL-C CON D,AMP-C CON D,%THD VOL CON D,%THD AMP CON D,P.F. CON D,VOL-A CON Y,AMP-A CON Y,VOL-B CON Y,AMP-B CON Y,VOL-C CON Y,AMP-C CON Y,%THD VOL CON Y,%THD AMP CON Y,P.F. CON Y,PIP (psi),T Motor (F),KW-BBL
1791,2023-07-21,CRN-02D,115.0,5.899999999999999,79.05,0.7205,0.0,0.0,0.727,1516.0,1502.0,1518.0,874.0,41.5,40.8,0.0,0.0,478.0,177.0,427.0,146.36838,28.14776538461539,105.45841779,152.0,36.71497584541063,112.28392,112.28392,21.59306153846154,42.4,86.53061224489795,3.921568627450984,475.0,478.0,476.0,77.0,80.0,81.0,5.899999999999999,85.9,0.636,476.0,478.0,478.0,94.0,96.0,96.0,5.899999999999999,72.2,0.805,1152.0,232.6,
1792,2023-09-20,CRN-02D,115.0,5.600000000000001,95.7,0.71,0.0,0.0,0.761,1499.0,1492.0,1497.0,865.0,861.0,864.0,0.0,0.0,477.0,177.5,426.0,146.474775,28.16822596153846,103.99709025,155.0,37.43961352657005,114.2319,114.2319,21.96767307692307,42.4,86.53061224489795,1.808868256763239,475.0,475.0,477.0,78.0,76.0,76.0,5.600000000000001,117.0,0.619,474.0,476.0,477.0,99.5,97.7,100.0,5.600000000000001,74.4,0.801,1150.0,233.8,
1793,2023-09-23,CRN-02D,120.0,5.75,94.8,0.7135,0.0,0.0,0.684,1578.0,1691.0,1585.0,890.0,953.0,960.0,0.0,0.0,475.5,206.0,440.0,169.45869,32.58820961538461,120.908775315,176.0,42.51207729468599,133.9712,133.9712,25.76369230769231,46.9,95.71428571428571,2.85087719298245,474.0,474.0,475.0,96.0,94.0,94.0,5.7,115.1,0.626,474.0,475.0,476.0,110.0,107.0,109.0,5.800000000000001,74.5,0.801,1145.0,246.0,
1794,2023-04-04,CRN-3H,92.0,6.1,84.39999999999999,0.67,0.864,28.1,0.9,1203.0,1203.0,1197.0,684.0,677.0,677.0,0.0,0.0,483.0,94.0,334.0,78.54546,15.10489615384616,52.62545820000001,99.0,38.52140077821012,57.20418,57.20418,11.00080384615385,27.0,55.10204081632652,2.531645569620258,482.0,483.0,481.0,54.0,55.0,56.0,6.1,84.39999999999999,0.67,482.0,483.0,481.0,35.0,38.0,38.0,6.1,84.39999999999999,0.67,1215.0,206.0,0.33
1795,2023-04-11,CRN-3H,72.0,6.15,115.0,0.67,0.0,0.0,0.808,776.0,776.0,780.0,445.0,444.0,458.0,0.0,0.0,482.0,43.0,238.0,35.85598,6.89538076923077,47.63277162,55.0,33.19502074688796,55.7752,55.7752,27.8876,26.7,78.52941176470588,0.627352572145537,477.0,477.0,477.0,60.0,62.0,60.0,10.3,30.0,0.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,189.4,0.31
1796,2023-04-13,CRN-3H,57.0,5.4,32.0,0.544,2.0,7.5,0.673,1549.0,1550.0,1554.0,894.0,888.0,903.0,,,483.0,56.0,418.0,46.79304,,25.45541376,45.0,30.0,32.5413,32.5413,8.135325,11.75,40.51724137931034,1.804123711340213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.5,249.8,
1797,2023-04-27,CRN-3H,98.0,6.1,84.39999999999999,0.67,0.0,0.0,0.91,1232.0,1231.0,1230.0,710.0,712.0,709.0,0.0,0.0,482.0,117.0,354.0,97.56161999999999,18.76185,65.3662854,108.0,26.08695652173913,66.14136,66.14136,12.71949230769231,30.0,61.22448979591837,3.448275862068965,482.0,482.0,482.0,77.0,72.0,72.0,6.1,84.39999999999999,0.67,482.0,482.0,482.0,40.0,45.0,38.0,6.1,84.39999999999999,0.67,1193.0,210.0,0.33
1798,2023-05-05,CRN-3H,102.0,6.7,105.5,0.7165,0.0,0.0,0.855,1328.0,1327.0,1326.0,768.0,769.0,770.0,0.0,0.0,481.0,127.0,371.0,105.68051,20.323175,75.720085415,118.0,28.5024154589372,75.73594,75.73594,14.56460384615385,32.1,65.51020408163266,0.9433962264150966,481.0,479.0,479.0,63.0,59.0,59.0,6.600000000000001,119.0,0.638,481.0,480.0,478.0,64.0,52.0,59.0,6.800000000000001,92.0,0.795,1183.2,214.1,0.33
1799,2023-05-13,CRN-3H,101.0,6.850000000000001,79.3,0.722,0.0,0.0,0.681,2406.0,2409.0,2406.0,1396.0,1390.0,1392.0,,,470.0,267.0,412.0,217.0977,34.45995238095238,156.7445394,451.0,74.54545454545455,321.45476,321.45476,51.02456507936508,60.6,67.33333333333333,0.9418282548476391,470.0,462.0,462.0,262.0,267.0,265.0,6.9,79.3,0.779,469.0,471.0,467.0,162.0,171.0,168.0,6.800000000000001,108.7,0.665,468.2,257.1,
1800,2023-07-02,CRN-3H,110.0,5.949999999999999,79.0,0.7435,0.0,0.0,0.669,1194.0,1196.0,1194.0,692.0,676.0,696.0,0.0,0.0,476.5,154.0,360.0,126.94913,24.41329423076923,47.63502408,155.0,31.53526970954357,54.43272,54.43272,27.21636,26.4,77.6470588235294,1.020408163265289,475.0,476.0,475.0,62.0,62.0,61.0,11.1,28.5,0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,237.0,
1801,2023-07-04,CRN-3H,48.0,5.4,89.2,0.326,29.8,49.9,0.431,820.0,819.0,819.0,471.0,471.0,469.0,0.0,0.0,465.0,48.0,361.0,38.6136,6.129142857142857,12.5880336,71.0,22.68370607028754,44.34162999999999,44.34162999999999,7.038353968253968,22.0,73.33333333333333,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0,188.0,
1802,2023-07-19,CRN-3H,112.0,5.75,80.55,0.7729999999999999,0.0,0.0,0.506,1217.0,1220.0,1216.0,705.0,689.0,707.0,0.0,0.0,478.0,149.0,373.0,123.21406,23.69501153846154,47.63502408,147.0,31.53526970954357,54.43272,54.43272,27.21636,26.4,77.6470588235294,1.020408163265289,475.0,476.0,475.0,62.0,62.0,61.0,11.1,28.5,0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.51,241.5,
1803,2023-09-20,CRN-3H,115.0,5.600000000000001,95.7,0.71,0.0,0.0,0.761,1499.0,1492.0,1497.0,865.0,861.0,864.0,0.0,0.0,477.0,177.5,426.0,146.474775,28.16822596153846,103.99709025,155.0,37.43961352657005,114.2319,114.2319,21.96767307692307,42.4,86.53061224489795,1.808868256763239,475.0,475.0,477.0,78.0,76.0,76.0,5.600000000000001,117.0,0.619,474.0,476.0,477.0,99.5,97.7,100.0,5.600000000000001,74.4,0.801,1150.0,233.8,
1804,2023-09-23,CRN-3H,120.0,5.75,94.8,0.7135,0.0,0.0,0.684,1578.0,1691.0,1585.0,890.0,953.0,960.0,0.0,0.0,475.5,206.0,440.0,169.45869,32.58820961538461,120.908775315,176.0,42.51207729468599,133.9712,133.9712,25.76369230769231,46.9,95.71428571428571,2.85087719298245,474.0,474.0,475.0,96.0,94.0,94.0,5.7,115.1,0.626,474.0,475.0,476.0,110.0,107.0,109.0,5.800000000000001,74.5,0.801,1145.0,246.0,
1805,2019-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,1120.0,1120.0,1122.0,657.0,638.0,649.0,0.0,0.0,486.0,27.3,295.0,22.953294,3.64338,11.24711406,110.0,23.45415778251599,56.1385,56.1385,8.910873015873017,27.0,27.55102040816326,2.531645569620258,486.0,486.0,486.0,27.2,27.3,26.8,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1806,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1807,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1808,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1809,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1810,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1811,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1812,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1813,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1814,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1815,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1816,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1817,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1818,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1819,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1820,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1821,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1822,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1823,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1824,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1825,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1826,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1827,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1828,2020-10-06,CRV-01,35.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,929.0,912.0,921.0,571.0,560.0,571.0,0.0,0.0,488.0,30.0,290.0,25.3272,4.020190476190477,12.410328,37.2,7.9317697228145,18.66324,18.66324,2.962419047619048,15.0,44.11764705882353,3.669724770642201,487.0,488.0,487.0,30.0,29.0,29.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,170.0,
1829,2020-11-13,CRV-01,60.0,11.3,27.4,0.937,3.3,3.7,0.689,3973.0,3941.0,3967.0,2286.0,2287.0,2280.0,0.0,0.0,502.3,793.9,445.6,689.8824280999999,68.98824280999999,646.4198351296999,1001.0,83.3416666666667,770.9650888,770.9650888,77.09650888,111.7,85.92307692307692,2.854511970534064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.0,277.0,
1830,2020-12-16,CRV-01,48.0,5.600000000000001,67.7,0.81,20.1,40.0,0.577,952.0,952.0,953.0,550.0,540.0,559.0,0.0,0.0,485.0,52.2,398.0,43.79841,12.51383142857143,35.4767121,62.6,25.97510373443984,43.102604,43.102604,21.551302,25.0,73.52941176470588,1.076716016150737,488.0,487.0,488.0,29.0,27.6,28.5,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409.2,213.0,
1831,2021-02-03,CRV-01,49.0,5.600000000000001,67.7,0.81,20.1,40.0,0.577,965.0,963.0,965.0,558.0,546.0,559.0,0.0,0.0,483.0,54.3,404.0,45.37253699999999,12.963582,36.75175497,65.0,26.97095435684647,45.4298,45.4298,22.7149,26.2,77.05882352941175,1.945525291828794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.0,215.0,
1832,2021-04-14,CRV-01,49.0,5.600000000000001,67.7,0.81,20.1,40.0,0.577,963.0,963.0,963.0,557.0,553.0,562.0,0.0,0.0,480.0,51.0,402.0,42.3504,12.10011428571429,34.303824,62.0,25.72614107883817,43.11852,43.11852,21.55926,26.0,76.47058823529412,1.290322580645157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410.0,213.0,
1833,2021-07-15,CRV-01,48.0,11.4,32.0,0.92,25.0,16.3,0.58,2790.0,2780.0,2788.0,1638.0,1572.0,1621.0,0.0,0.0,488.0,394.0,434.0,332.63056,33.263056,306.0201152,556.0,56.73469387755102,417.45592,417.45592,41.74559199999999,80.0,55.17241379310344,1.680672268907557,483.0,483.0,483.0,263.0,232.0,276.0,1000.0,3900.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1834,2021-07-21,CRV-01,49.0,5.4,66.10000000000001,0.83,20.1,40.0,0.577,959.0,959.0,962.0,555.0,543.0,561.0,0.0,0.0,486.0,50.0,402.0,42.039,12.01114285714286,34.89236999999999,60.0,24.89626556016598,41.7276,41.7276,20.8638,24.0,70.58823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.0,212.0,
1835,2021-09-26,CRV-01,49.0,3.3,8.1,0.82,33.0,8.7,0.655,967.0,966.0,967.0,560.0,547.0,566.0,0.0,0.0,487.0,59.0,404.0,49.70809,14.20231142857143,40.76063379999999,56.0,23.23651452282158,39.13952,39.13952,19.56976,24.0,70.58823529411765,1.551480959097307,479.0,487.0,480.0,56.0,58.0,59.0,3.3,8.1,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1407.0,211.7,
1836,2021-12-19,CRV-01,49.0,3.3,8.1,0.91,33.0,8.7,0.655,970.0,970.0,956.0,555.0,543.0,560.0,0.0,0.0,485.0,59.0,380.0,49.50395,14.14398571428571,45.0485945,56.0,23.23651452282158,36.8144,36.8144,18.4072,24.0,70.58823529411765,0.0,485.0,485.0,485.0,57.0,59.0,59.0,3.3,8.1,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.0,213.0,
1837,2022-02-01,CRV-01,50.0,12.8,26.6,0.932,40.0,11.0,0.685,925.0,925.0,924.0,538.0,525.0,542.0,0.0,0.0,480.0,47.0,387.0,39.0288,11.15108571428572,36.37484160000001,59.0,24.48132780082987,39.50109,39.50109,19.750545,25.0,73.52941176470588,0.0,478.0,480.0,478.0,44.0,47.0,44.0,12.8,26.6,0.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.0,210.4,
1838,2022-02-22,CRV-01,42.0,7.3,44.1,0.84,41.0,17.0,0.674,1312.0,1314.0,1311.0,761.0,755.0,759.0,0.0,0.0,479.0,37.0,329.0,30.66079,,26.9814952,76.0,24.28115015974441,43.25692,43.25692,16.63727692307693,18.0,50.0,3.773584905660384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.8,218.1,
1839,2022-03-13,CRV-01,55.0,9.5,31.8,0.918,39.0,13.9,0.746,1054.0,1054.0,1055.0,612.0,598.0,615.0,0.0,0.0,482.0,49.0,440.0,40.85914,11.67404,37.50869052,65.0,26.97095435684647,49.478,49.478,24.739,28.0,82.35294117647058,2.439024390243907,485.0,486.0,486.0,57.0,55.0,56.0,15.0,24.0,0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,220.1,
1840,2022-06-23,CRV-01,111.0,10.1,21.3,0.927,0.0,0.0,0.85,4405.0,4439.0,4402.0,2550.0,2540.0,2520.0,0.0,0.0,485.0,260.0,355.0,218.153,,202.227831,379.0,64.23728813559322,232.76285,232.76285,35.80966923076923,29.6,53.62318840579711,0.909090909090918,482.0,484.0,481.0,410.0,416.0,424.0,7.6,19.7,0.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,234.0,
1841,2022-07-17,CRV-01,55.0,9.5,31.8,0.918,40.0,19.0,0.76,1182.0,1184.0,1182.0,690.0,673.0,690.0,0.0,0.0,482.0,49.0,403.0,40.85914,11.67404,37.50869052,80.0,33.19502074688796,55.7752,55.7752,27.8876,26.7,78.52941176470588,0.627352572145537,477.0,477.0,477.0,60.0,62.0,60.0,10.3,30.0,0.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.2,217.0,
1842,2023-05-19,CRV-01,42.0,7.1,77.0,0.78,20.8,8.1,0.48,1800.0,1805.0,1805.0,1039.0,1039.0,1040.0,0.0,0.0,482.0,240.0,341.0,200.1264,,156.098592,326.0,69.5095948827292,192.31718,192.31718,36.98407307692307,61.6,57.03703703703704,2.946081156197886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.0,229.39,
1843,2023-09-18,CRV-01,57.0,11.5,26.9,0.93,5.4,6.1,0.769,1242.0,1243.0,1239.0,723.0,718.0,725.0,0.0,0.0,477.0,66.0,422.0,54.46386,15.56110285714286,50.6513898,81.0,33.60995850622407,59.13486,59.13486,29.56743,27.0,79.41176470588235,2.500000000000004,477.0,477.0,477.0,66.0,65.0,66.0,11.5,26.9,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.1,216.5,
1844,2020-05-17,CRV-01C,60.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,2295.0,2300.0,2301.0,1290.0,1280.0,1287.0,0.0,0.0,480.0,111.0,452.0,92.17439999999999,14.63085714285714,45.165456,137.0,29.21108742004264,107.12852,107.12852,17.00452698412699,26.0,26.53061224489796,2.597402597402602,480.0,478.0,480.0,111.0,111.0,111.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,204.0,
1845,2020-09-25,CRV-01C,58.0,10.9,73.0,0.49,12.7,7.399999999999999,0.601,2241.0,2242.0,2242.0,1341.0,1248.0,1312.0,0.0,0.0,481.0,279.0,440.0,232.16427,64.49007499999999,113.7604923,137.0,56.84647302904564,104.2844,104.2844,40.10938461538461,26.0,57.00000000000001,2.631578947368426,481.0,481.0,481.0,279.0,278.0,278.0,10.9,73.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,205.0,
