,WELL,FECHA,FRECUENCIA,% THD-VOL IN VSD,% THD-AMP IN VSD,PF IN VSD,% THD-VOL OUT VSD,% THD-AMP OUT VSD,PF OUT VSD,VOL MTR A,VOL MTR B,VOL MTR C,VOL MTR A-Tierra,VOL MTR B-Tierra,VOL MTR C-Tierra,% THD-AMP MTR,PF MTR,MAX VOL IN VSD,MAX AMP IN VSD,MAX VOL OUT VSD,RED KVA,%RED KVA,RED KW,MAX AMP OUT VSD,% LOAD VSD,KVA VSD,KVA SUT,% LOAD SUT,AMP MOTOR,% LOAD MTR,% DESB MTR,VOL-A CON D,AMP-A CON D,VOL-B CON D,AMP-B CON D,VOL-C CON D,AMP-C CON D,%THD VOL CON D,%THD AMP CON D,P.F. CON D,VOL-A CON Y,AMP-A CON Y,VOL-B CON Y,AMP-B CON Y,VOL-C CON Y,AMP-C CON Y,%THD VOL CON Y,%THD AMP CON Y,P.F. CON Y,PIP (psi),T Motor (F),BFPD,KW-BBL
55,TRD-05,2015-09-08 00:00:00,55.0,13.7,36.3,0.74,29.4,25.0,0.75,3160.0,3173.0,3168.0,1828.0,1829.0,1823.0,0.0,0.0,480.0,514.0,479.0,426.8256,67.75009523809523,315.850944,582.0,64.66666666666666,518.0,482.28594,76.5533238095238,82.0,75.92592592592592,6.034482758620696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.0,252.98,,
56,TRD-05,2015-10-18 00:00:00,55.0,13.7,36.3,0.74,29.4,25.0,0.75,3155.0,3150.0,3147.0,1820.0,1820.0,1818.0,0.0,0.0,475.0,514.0,460.0,422.3795,67.04436507936508,312.56083,581.0,64.55555555555556,518.0,462.3598,73.39044444444444,83.0,76.85185185185185,5.063291139240507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322.0,248.0,,
57,TRD-05,2015-10-28 00:00:00,55.0,13.7,36.3,0.74,29.4,25.0,0.75,3158.0,3154.0,3151.0,1822.0,1824.0,1815.0,0.0,0.0,477.0,518.0,460.0,427.45878,67.8506,316.3194972,581.0,64.55555555555556,518.0,462.3598,73.39044444444444,84.0,77.77777777777779,5.882352941176476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.0,247.16,,
58,TRD-05,2015-11-14 00:00:00,55.0,13.7,36.3,0.74,29.4,25.0,0.75,3150.0,3144.0,3145.0,1820.0,1820.0,1815.0,0.0,0.0,478.0,527.0,459.0,435.79738,69.17418730158731,322.4900612,583.0,64.77777777777777,518.0,462.94281,73.48298571428572,85.0,78.70370370370371,5.8091286307054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.0,247.0,,
59,TRD-05,2015-12-22 00:00:00,55.0,13.7,36.3,0.74,29.4,25.0,0.75,3145.0,3142.0,3144.0,1815.0,1816.0,1813.0,0.0,0.0,479.0,531.0,459.0,440.02377,69.84504285714286,325.6175898,615.0,68.33333333333333,518.0,488.35305,77.51635714285715,85.0,78.70370370370371,5.8091286307054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,248.0,,
60,TRD-05,2016-01-03 00:00:00,55.0,15.9,32.3,0.83,29.4,24.0,0.76,3130.0,3128.0,3121.0,1805.0,1808.0,1803.0,0.0,0.0,477.0,532.0,457.0,439.01172,69.6844,364.3797276,611.0,67.88888888888889,518.0,483.06271,76.67662063492064,85.0,78.70370370370371,5.8091286307054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,248.0,,
61,TRD-05,2016-01-22 00:00:00,55.0,15.9,32.3,0.83,29.4,24.0,0.76,3130.0,3125.0,3125.0,1807.0,1807.0,1805.0,0.0,0.0,480.0,537.0,458.0,445.9248,70.78171428571429,370.117584,590.0,65.55555555555556,518.0,467.4806,74.20326984126984,85.0,78.70370370370371,5.8091286307054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.0,245.0,,
62,TRD-05,2016-02-14 00:00:00,55.0,16.0,30.3,0.8,30.1,24.2,0.76,3130.0,3122.0,3115.0,1800.0,1802.0,1798.0,0.0,0.0,477.0,540.0,456.0,445.6134,70.73228571428571,356.49072,620.0,68.88888888888889,518.0,489.1056,77.63580952380951,86.0,79.62962962962963,5.71428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.5,249.2,,
63,TRD-05,2016-05-26 00:00:00,55.0,17.0,31.9,0.83,30.2,24.2,0.67,3136.0,3132.0,3130.0,1805.0,1806.0,1801.0,0.0,0.0,478.0,536.0,458.0,443.23984,70.35553015873015,367.8890671999999,606.0,67.33333333333333,518.0,480.15804,76.2155619047619,86.0,79.62962962962963,5.737704918032794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.0,248.0,,
64,TRD-05,2016-06-15 00:00:00,55.0,17.0,31.9,0.83,30.2,24.2,0.67,3100.0,3095.0,3083.0,1791.0,1790.0,1785.0,0.0,0.0,478.0,543.0,453.6,449.02842,71.27435238095238,372.6935885999999,608.0,67.55555555555556,518.0,477.1146239999999,75.73248,86.5,80.0925925925926,5.788830004076642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.8,248.96,,
65,TRD-05,2016-08-08 00:00:00,55.0,16.6,31.5,0.808,26.5,23.1,0.671,3104.0,3096.0,3093.0,1790.0,1790.0,1786.0,0.0,0.0,480.6,552.8,454.2,459.6189264,72.95538514285714,371.3720925312001,624.0,69.33333333333334,518.0,490.317984,77.82825142857143,88.1,81.57407407407406,5.889423076923066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.3,249.42,,
66,TRD-05,2016-12-30 00:00:00,55.0,16.2,32.5,0.81,29.4,23.8,0.67,3105.0,3100.0,3098.0,1789.0,1788.0,1783.0,0.0,0.0,477.0,551.0,454.0,454.69071,72.17312857142858,368.2994751000001,626.0,69.55555555555556,518.0,491.67292,78.04332063492063,88.1,81.57407407407406,6.929895245769542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.5,250.6,,
67,TRD-05,2017-01-18 00:00:00,56.0,17.4,30.9,0.848,29.6,22.3,0.778,3072.0,3072.0,3064.0,1771.0,1772.0,1767.0,0.0,0.0,470.1,575.3,453.8,467.8759568999999,74.26602490476189,396.7588114511999,638.8,70.97777777777777,518.0,501.5052712,79.6040113015873,91.2,84.44444444444444,5.311778290993065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.4,251.67,,
68,TRD-05,2017-05-18 00:00:00,56.0,17.4,30.9,0.848,29.6,22.3,0.778,3095.0,3090.0,3093.0,1782.0,1785.0,1771.0,0.0,0.0,475.0,563.0,452.0,462.64525,73.43575396825398,392.3231719999999,645.0,71.66666666666667,518.0,504.3642,80.05780952380952,89.0,82.4074074074074,5.53359683794467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.0,250.0,,
69,TRD-05,2017-12-03 00:00:00,56.0,17.4,30.9,0.848,29.6,22.3,0.778,3118.0,3112.0,3110.0,3010.0,3000.0,146.0,0.0,0.0,466.0,547.0,454.0,440.98046,69.99689841269841,373.95143008,628.0,69.77777777777779,518.0,493.24376,78.29266031746032,87.0,80.55555555555556,5.66801619433199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
70,TRD-05,2018-01-21 00:00:00,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3092.0,3112.0,3114.0,3010.0,3003.0,147.0,0.0,0.0,469.0,546.0,454.0,443.00802,70.31873333333334,375.67080096,628.0,69.77777777777779,518.0,493.24376,78.29266031746032,85.3,78.98148148148148,4.723127035830611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
71,TRD-05,2018-02-25 00:00:00,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3105.0,3115.0,3110.0,3015.0,3000.0,145.0,0.0,0.0,472.0,546.0,454.0,445.84176,70.76853333333334,378.07381248,605.0,67.22222222222223,518.0,475.1790999999999,75.42525396825395,86.0,79.62962962962963,4.878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
72,TRD-05,2018-05-30 00:00:00,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3098.0,3100.0,3105.0,3000.0,3000.0,144.0,0.0,0.0,470.0,539.0,454.0,438.2609,69.56522222222223,371.6452432,610.0,67.77777777777779,518.0,479.1062,76.04860317460319,86.0,79.62962962962963,5.737704918032794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
73,TRD-05,2018-08-05 00:00:00,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3092.0,3102.0,3094.0,2999.0,2992.0,140.0,0.0,0.0,469.0,525.0,451.0,425.96925,67.61416666666666,361.221924,578.0,64.22222222222223,518.0,450.97294,71.58300634920634,81.4,75.37037037037038,5.394907207596035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
74,TRD-05,2018-11-09 00:00:00,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3090.0,3091.0,3081.0,3000.0,,135.0,0.0,0.0,469.0,492.0,448.0,399.19404,63.36413333333333,338.5165459199999,550.0,61.11111111111111,518.0,426.272,67.66222222222223,78.0,72.22222222222221,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
75,TRD-05,2019-01-10 00:00:00,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3100.0,3100.0,3100.0,3010.0,2995.0,133.0,0.0,0.0,467.0,485.0,451.0,391.83635,62.19624603174603,332.2772247999999,560.0,62.22222222222222,518.0,436.9288,69.35377777777776,77.0,71.29629629629629,5.963302752293571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
76,TRD-05,2019-02-11 00:00:00,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3110.0,3100.0,3098.0,3012.0,3005.0,134.0,0.0,0.0,478.0,476.0,450.0,393.62344,62.47991111111111,333.79267712,545.0,60.55555555555555,518.0,424.2825,67.34642857142858,76.0,70.37037037037037,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
77,TRD-05,2019-06-18 00:00:00,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3086.0,3071.0,3064.0,2993.0,2978.0,130.0,0.0,0.0,467.0,459.0,446.0,370.83069,58.86201428571428,314.46442512,488.0,54.22222222222223,518.0,376.53104,59.76683174603173,72.0,66.66666666666666,4.347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
78,TRD-05,2019-07-14 00:00:00,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3040.0,3049.0,3050.0,2970.0,2960.0,127.0,0.0,0.0,467.0,448.0,444.0,361.94368,57.45137777777776,306.92824064,524.0,58.22222222222222,518.0,402.49488,63.8880761904762,72.0,66.66666666666666,6.4039408866995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
79,TRD-05,2019-09-03 00:00:00,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3070.0,3065.0,3064.0,2982.0,2972.0,128.0,0.0,0.0,469.0,470.0,446.0,381.3439,60.53077777777778,323.3796272,517.0,57.44444444444444,518.0,398.90686,63.3185492063492,73.0,67.5925925925926,6.310679611650478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
80,TRD-06,2016-10-21 00:00:00,35.0,10.5,51.6,0.868,,,,2230.0,2232.0,2229.0,1290.0,1290.0,1285.0,0.0,0.0,487.0,207.3,271.0,174.652323,21.831540375,151.598216364,448.0,45.71428571428572,210.03584,210.03584,21.003584,50.0,46.2962962962963,1.342281879194626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.3,228.06,,
81,TRD-06,2017-01-18 00:00:00,63.0,15.4,24.2,0.936,10.1,6.9,0.00697,3424.0,3423.0,3425.0,1974.0,1974.0,1970.0,0.0,0.0,467.0,752.4,466.1,607.8714839999999,75.98393549999999,568.967709024,885.2,90.32653061224491,713.7836756,713.7836756,71.37836756,102.5,94.9074074074074,0.917431192660568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.9,230.99,,
82,TRD-06,2017-01-23 00:00:00,63.0,15.4,24.2,0.936,10.1,6.9,0.00697,3621.0,3626.0,3607.0,2083.0,2090.0,2091.0,0.0,0.0,479.0,763.0,423.0,632.27521,79.03440125,591.8095965599999,891.0,90.91836734693878,652.02489,652.02489,65.20248900000001,99.8,92.4074074074074,0.9780775716694792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.0,226.0,,
83,TRD-06,2017-01-31 00:00:00,63.0,15.4,24.2,0.936,10.1,6.9,0.00697,3598.0,3599.0,3610.0,2077.0,2084.0,2083.0,0.0,0.0,467.0,758.0,421.0,612.3957800000001,76.54947250000001,573.2024500800001,883.0,90.10204081632654,643.11539,643.11539,64.31153900000001,98.4,91.11111111111111,0.888585099111408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,230.0,,
84,TRD-06,2017-02-01 00:00:00,63.0,15.4,24.2,0.936,10.1,6.9,0.00697,3598.0,3599.0,3610.0,2077.0,2084.0,2083.0,0.0,0.0,467.0,758.0,421.0,612.3957800000001,76.54947250000001,573.2024500800001,883.0,90.10204081632654,643.11539,643.11539,64.31153900000001,98.4,91.11111111111111,0.888585099111408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,230.0,,
85,TRD-06,2017-05-17 00:00:00,63.0,15.4,24.2,0.936,10.1,6.9,0.00697,3640.0,3640.0,3628.0,2092.0,2088.0,2090.0,0.0,0.0,473.0,766.0,423.0,626.81014,78.3512675,586.69429104,890.0,90.81632653061224,651.2931,651.2931,65.12930999999999,100.0,92.5925925925926,0.6688963210702389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,230.0,,
86,TRD-06,2017-05-25 00:00:00,64.0,15.4,24.2,0.936,10.1,6.9,0.00697,3638.0,3636.0,3628.0,2099.0,2098.0,2089.0,0.0,0.0,471.0,804.0,424.0,655.1233199999999,81.89041499999999,613.1954275200001,930.0,94.89795918367348,682.1736,682.1736,68.21736,109.0,100.9259259259259,2.476780185758518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,231.0,,
87,TRD-06,2017-05-25 00:00:00,63.0,15.4,24.2,0.936,10.1,6.9,0.00697,3640.0,3640.0,3628.0,2090.0,2088.0,2092.0,0.0,0.0,473.0,766.0,423.0,626.81014,78.3512675,586.69429104,890.0,90.81632653061224,651.2931,651.2931,65.12930999999999,100.0,92.5925925925926,0.6688963210702389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,230.0,,
88,TRD-06,2017-12-03 00:00:00,63.0,15.4,24.2,0.936,10.1,6.9,0.00697,3565.0,3570.0,3555.0,2043.0,2057.0,2063.0,0.0,0.0,463.0,790.0,415.0,632.7821,79.0977625,592.2840456000001,928.0,94.6938775510204,666.2576,666.2576,66.62576,105.0,97.22222222222221,1.612903225806456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,232.0,,
89,TRD-06,2017-12-29 00:00:00,53.0,18.2,28.1,0.91,14.0,11.2,0.006,3420.0,3415.0,3410.0,1980.0,1975.0,1960.0,0.0,0.0,470.0,490.0,396.0,398.419,49.802375,362.56129,680.0,69.38775510204081,465.8544,465.8544,46.58544,74.0,68.51851851851852,1.36986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.0,226.0,,
90,TRD-06,2018-02-11 00:00:00,63.0,18.2,28.1,0.91,14.0,11.2,0.006,3603.0,3607.0,3611.0,2071.0,2084.0,1090.0,0.0,0.0,468.0,765.0,421.0,619.3746,77.421825,563.6308859999999,881.0,89.89795918367346,641.65873,641.65873,64.16587299999999,100.0,92.5925925925926,0.6711409395973202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,231.0,,
91,TRD-06,2018-03-03 00:00:00,63.0,18.2,28.1,0.91,14.0,11.2,0.006,3596.0,3600.0,3590.0,2065.0,2080.0,2083.0,0.0,0.0,466.0,777.0,420.0,626.4018599999999,78.30023249999999,570.0256926,911.0,92.9591836734694,661.9326,661.9326,66.19326,101.0,93.51851851851852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,232.0,,
92,TRD-06,2018-07-31 00:00:00,45.0,18.2,28.1,0.91,14.0,11.2,0.006,3029.0,3032.0,3030.0,1733.0,1750.0,1757.0,0.0,0.0,466.0,333.0,351.0,268.45794,33.5572425,244.2967254,592.0,60.40816326530612,359.48016,359.48016,35.948016,64.9,60.0925925925926,4.726500265533737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.0,226.0,,
93,TRD-06,2019-01-10 00:00:00,40.0,18.2,28.1,0.91,14.0,11.2,0.006,2700.0,2700.0,2695.0,1550.0,1560.0,1563.0,0.0,0.0,482.0,275.0,312.0,229.3115,28.6639375,208.673465,575.0,58.67346938775511,310.362,310.362,31.0362,60.0,55.55555555555556,1.694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1842.0,225.0,,
94,TRD-06,2019-02-10 00:00:00,63.0,18.2,28.1,0.91,14.0,11.2,0.006,3715.0,3710.0,3700.0,2130.0,2140.0,2154.0,0.0,0.0,478.0,758.0,433.0,626.82052,78.352565,570.4066732000001,905.0,92.3469387755102,677.9264499999999,677.9264499999999,67.792645,99.0,91.66666666666666,0.6756756756756804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,231.0,,
95,TRD-06,2019-06-16 00:00:00,63.0,13.8,24.0,0.936,10.9,6.3,0.668,3653.0,3641.0,3655.0,2093.0,2114.0,2124.0,0.0,0.0,472.0,773.4,428.0,631.5275039999999,78.94093799999999,591.109743744,906.0,92.44897959183673,670.83864,670.83864,67.083864,100.0,92.5925925925926,1.351351351351347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,232.0,,
96,TRD-06,2020-01-15 00:00:00,38.0,13.8,25.0,0.938,10.9,6.3,0.668,2493.0,2495.0,2491.0,1429.0,1440.0,1447.0,0.0,0.0,487.0,219.0,289.0,184.50969,23.06371125,173.07008922,477.0,48.67346938775511,238.48569,238.48569,23.848569,52.0,48.14814814814815,1.96078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.0,223.0,,
97,TRD-06,2020-01-15 00:00:00,38.0,13.8,25.0,0.938,10.9,6.3,0.668,2493.0,2495.0,2491.0,1429.0,1440.0,1447.0,0.0,0.0,487.0,219.0,289.0,184.50969,23.06371125,173.07008922,477.0,48.67346938775511,238.48569,238.48569,23.848569,52.0,48.14814814814815,1.96078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.0,223.0,,
98,TRD-07,2002-11-11 00:00:00,45.0,,30.5,0.81,,30.5,0.81,,,,822.0,816.0,814.0,,,,,,186.938224,15.141996144,151.41996144,306.0,97.76357827476039,,234.256464,66.93041828571428,88.0,71.54471544715447,6.684491978609626,,,,,,,,,,,,,,,,,,,,,3986.0,
99,TRD-07,2002-11-12 00:00:00,46.0,,29.5,0.83,,27.5,0.66,,,,837.0,830.0,830.0,,,,,,200.0760069,20.00760069,160.06080552,312.0,50.0,,244.433696,69.83819885714286,90.0,73.17073170731707,7.264957264957272,,,,,,,,,,,,,,,,,,,,,3821.0,
100,TRD-07,2002-12-01 00:00:00,46.0,,38.0,0.76,,24.2,0.58,,,,833.0,833.0,830.0,,,,,,204.292864,20.4292864,163.4342912,330.0,52.88461538461539,,247.676,70.76457142857141,91.0,73.98373983739837,6.710846405502888,,,,,,,,,,,,,,,,,,,,,3716.0,
101,TRD-07,2000-12-21 00:00:00,48.0,,34.0,0.81,,23.0,0.6,,,,870.0,864.0,865.0,,,,,,223.68682575,22.368682575,178.9494606,338.0,54.16666666666666,,264.2177546666667,75.49078704761905,94.0,76.42276422764228,6.280913872968511,,,,,,,,,,,,,,,,,,,,,3888.0,
102,TRD-07,2000-12-23 00:00:00,50.0,,31.1,0.84,,22.5,0.61,,,,905.0,899.0,900.0,,,,,,244.6635324,24.46635324,195.73082592,351.0,56.25,,285.930684,81.69448114285713,98.0,79.67479674796748,6.17328782046627,,,,,,,,,,,,,,,,,,,,,4022.0,
103,TRD-07,2003-01-04 00:00:00,50.0,,30.5,0.86,,22.5,0.61,,,,905.0,903.0,900.0,,,,,,250.3845882,25.03845882,200.30767056,356.0,57.05128205128205,,289.79824,82.79949714285713,98.0,79.67479674796748,6.17328782046627,,,,,,,,,,,,,,,,,,,,,4017.0,
104,TRD-07,2002-01-19 00:00:00,52.0,,30.2,0.9,,21.4,0.65,,,,920.0,916.0,916.0,,,,,,280.887966,28.0887966,224.7103728,358.0,57.37179487179487,,296.8001386666667,84.80003961904762,100.0,81.30081300813008,6.643356643356637,,,,,,,,,,,,,,,,,,,,,4237.0,
105,TRD-07,2003-02-08 00:00:00,52.0,,28.5,0.88,,21.3,0.65,,,,922.0,918.0,916.0,,,,,,269.4219528,26.94219528,215.53756224,367.0,58.81410256410257,,303.837832,86.81080914285714,101.0,82.11382113821138,6.188118811881188,,,,,,,,,,,,,,,,,,,,,4095.0,
106,TRD-07,2003-03-09 00:00:00,52.0,,28.2,0.88,,21.3,0.67,,,,920.0,915.0,918.0,,,,,,270.338354,27.0338354,216.2706832,360.0,57.69230769230769,,298.04256,85.15501714285713,100.0,81.30081300813008,5.208333333333332,,,,,,,,,,,,,,,,,,,,,4109.0,
107,TRD-07,2003-03-18 00:00:00,52.0,,29.6,0.93,,21.5,0.67,,,,919.0,916.0,919.0,,,,,,290.2428444,29.02428444,232.19427552,360.0,57.69230769230769,,298.45824,85.27378285714285,100.0,81.30081300813008,5.208333333333332,,,,,,,,,,,,,,,,,,,,,4056.0,
108,TRD-07,2003-04-21 00:00:00,52.0,,28.2,0.87,,21.2,0.67,,,,930.0,930.0,930.0,,,,,,274.62159,27.462159,219.697272,365.0,58.49358974358974,,300.91768,85.97648000000001,101.0,82.11382113821138,5.103603143819537,,,,,,,,,,,,,,,,,,,,,3997.0,
109,TRD-07,2003-05-03 00:00:00,52.0,,28.5,0.9,,21.6,0.66,,,,919.0,916.0,918.0,,,,,,273.8675205,27.38675204999999,219.0940164,358.0,57.37179487179487,296.386768,295.9733973333333,84.56382780952379,100.0,81.30081300813008,5.594405594405589,,,,,,,,,,,,,,,,,,,,,3957.0,
110,TRD-07,2003-05-22 00:00:00,52.0,,27.2,0.88,,21.6,0.67,,,,918.0,913.0,916.0,,,,,,271.462422,27.1462422,217.1699376,361.0,57.85256410256411,298.870456,298.4536213333333,85.27246323809524,101.0,82.11382113821138,5.103603143819537,,,,,,,,,,,,,,,,,,,,,3936.0,
111,TRD-07,2003-06-03 00:00:00,52.0,,20.0,0.85,,16.0,0.67,,,,918.0,913.0,916.0,,,,,,272.445332,27.24453319999999,217.9562656,364.0,58.33333333333334,300.723696,300.723696,85.92105600000001,101.0,82.11382113821138,4.407975044079746,,,,,,,,,,,,,,,,,,,,,3960.0,
112,TRD-07,2003-06-26 00:00:00,52.0,,30.5,0.86,,21.2,0.67,,,,915.0,916.0,912.0,,,,,,271.46502,27.146502,217.172016,362.0,58.01282051282052,299.071368,298.6533786666666,85.32953676190476,101.0,82.11382113821138,5.103603143819537,,,,,,,,,,,,,,,,,,,,,3911.0,
113,TRD-07,2003-07-05 00:00:00,52.0,,28.2,0.88,,21.3,0.67,,,,914.0,909.0,914.0,,,,,,275.1432684,27.51432684,220.11461472,363.0,58.17307692307693,300.526248,299.897532,85.68500914285715,101.0,82.11382113821138,5.103603143819537,,,,,,,,,,,,,,,,,,,,,3872.0,
114,TRD-07,2003-08-03 00:00:00,52.0,,28.5,0.87,,21.3,0.7,,,,915.0,911.0,914.0,,,,,,278.2832112,27.82832112,222.62656896,365.0,58.49358974358974,302.18204,301.9713133333333,86.2775180952381,102.0,82.92682926829268,5.002000800320128,,,,,,,,,,,,,,,,,,,,,3852.0,
115,TRD-07,2003-09-01 00:00:00,52.0,,27.5,0.88,,21.1,0.68,,,,921.0,917.0,918.0,,,,,,274.1163656,27.41163656,219.29309248,363.0,58.17307692307693,300.526248,300.526248,85.86464228571428,101.0,82.11382113821138,5.103603143819537,,,,,,,,,,,,,,,,,,,,,3805.0,
